PO Number,PO Line,Cont Ind,Contract,Cont Type,Invoice Date,Invoice No,Vendor Reference,Date PO Created,Total Cost per Line,Freight Amt,Unit Price,Unit Price less Dist Fee,Dist Fee %,Dist Fee Amt,Qty Paid,MatGrp,U O M,Material Group Desc,Item No,Stock,Description,GL Acct,GL Acct Desc,Fund,Fund Ctr,Fund Ctr Desc,Div Node,Division Desc,Dept Node,Department Desc,Sub-Dept,Sub-Dept Desc,Cost Ctr,Recipient,Unloading Pt,WBS Element,Vendor No,Vendor Name,Vendor Mat Number,Manufacturer Part No,Manufacturer,Manufacturer Name,UNSPSC code,UNSPSC Desc,Purch Gp,Buyer Name,Case No,SQ Cart No,Req No,Req Line,PO Unit Price
4500155737,9,X,MS25276,AROK,8/22/2016,5109483630,1813645302,8/21/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010698,NRS TSICU/CVICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010698,H4ICUBULK,B075 H4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012211739,15,9.97
4500155758,1,X,MS3062,UMCSC,,,,8/21/2016,6.82,0.00,3.41,3.35,0.0175,0.06,2.000,H17,EA,Monitoring Supplies,91896,X,CUFF B/P THIGH ADLT 1PC PRSNL,0000532200,MEDICAL SUPPLIES,113,3010515,WHS L&D Triage,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010515,E5LDEXAM,B075 E5LD EXAM PYXIS,,0000019665,MEDLINE INDUSTRIES INC,TLM39015H,39015,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012211771,1,3.41
4500155809,4,X,MS3062,UMCSC,,,,8/22/2016,6.82,0.00,3.41,3.35,0.0175,0.06,2.000,H17,EA,Monitoring Supplies,91896,X,CUFF B/P THIGH ADLT 1PC PRSNL,0000532200,MEDICAL SUPPLIES,113,3010515,WHS L&D Triage,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010515,E5LDEXAM,B075 E5LD EXAM PYXIS,,0000019665,MEDLINE INDUSTRIES INC,TLM39015H,39015,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012211896,4,3.41
4500155875,19,X,MS25276,AROK,8/23/2016,5109484608,1813678796,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010687,NRS Nephr/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010687,H9BULK,H9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012211962,33,9.97
4500155876,40,X,MS25276,AROK,8/23/2016,5109484755,1813678789,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012211969,16,9.97
4500155885,32,X,MS25276,AROK,8/23/2016,5109484712,1813679130,8/22/2016,12.21,0.00,12.21,12.00,0.0175,0.21,1.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212009,23,12.21
4500155885,33,X,MS25276,AROK,8/23/2016,5109484712,1813679130,8/22/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212009,22,9.97
4500155887,6,X,MS25276,AROK,8/23/2016,5109484614,1813679135,8/22/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010697,NRS Med/Neuro ICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010697,E430ICUBULK,E430 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212021,13,9.87
4500155894,18,X,MS25276,AROK,8/23/2016,5109484642,1813679141,8/22/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212060,35,9.97
4500155897,12,X,MS25276,AROK,8/23/2016,5109484772,1813679121,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010655,INS PACU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010655,PACUBULK,PACU BULK-2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212065,9,9.97
4500155901,1,X,MS25276,AROK,8/23/2016,5109484646,1813679128,8/22/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212262,7,12.21
4500155901,5,X,MS25276,AROK,8/23/2016,5109484646,1813679128,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212262,6,9.97
4500155904,35,X,MS25276,AROK,8/23/2016,5109484699,1813679161,8/22/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212272,6,9.97
4500155904,36,X,MS25276,AROK,8/23/2016,5109484699,1813679161,8/22/2016,36.63,0.00,12.21,12.00,0.0175,0.21,3.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212272,7,12.21
4500155916,13,X,MS25276,AROK,8/23/2016,5109484736,1813661106,8/22/2016,61.05,0.00,12.21,12.00,0.0175,0.21,5.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012212386,10,12.21
4500155921,1,X,MS25276,AROK,8/23/2016,5109484587,1813679145,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,LDANESBULK,LDANES BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212330,3,9.97
4500155925,13,X,MS25276,AROK,8/23/2016,5109484711,1813679149,8/22/2016,99.70,0.00,9.97,9.80,0.0175,0.17,10.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212427,3,9.97
4500155956,11,X,MS25276,AROK,8/23/2016,5109484684,1813679163,8/22/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ANESBULK,ANESTHISA BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212519,11,9.97
4500155956,12,X,MS25276,AROK,8/23/2016,5109484684,1813679163,8/22/2016,24.42,0.00,12.21,12.00,0.0175,0.21,2.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ANESBULK,ANESTHISA BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212519,12,12.21
4500156004,1,X,MS25276,AROK,8/23/2016,5109484615,1813679194,8/22/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5LDREC,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212647,1,9.97
4500156049,1,X,MS25276,AROK,8/24/2016,5109485931,1813749082,8/23/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO2,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212865,1,9.97
4500156049,1,X,MS25276,AROK,8/29/2016,5109490039,1813749082,8/23/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO2,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212865,1,9.97
4500156049,1,X,MS25276,AROK,8/24/2016,5109490010,1813749082,8/23/2016,-59.82,0.00,9.97,9.80,0.0175,0.17,-6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO2,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212865,1,9.97
4500156049,5,X,MS25276,AROK,8/29/2016,5109490039,1813749082,8/23/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO2,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212865,5,9.97
4500156050,3,X,MS25276,AROK,8/24/2016,5109490011,1813749147,8/23/2016,-73.26,0.00,12.21,12.00,0.0175,0.21,-6.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212866,3,12.21
4500156050,3,X,MS25276,AROK,8/24/2016,5109485971,1813749147,8/23/2016,73.26,0.00,12.21,12.00,0.0175,0.21,6.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212866,3,12.21
4500156050,3,X,MS25276,AROK,8/29/2016,5109490041,1813749147,8/23/2016,36.63,0.00,12.21,12.00,0.0175,0.21,3.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212866,3,12.21
4500156050,4,X,MS25276,AROK,8/29/2016,5109490041,1813749147,8/23/2016,36.63,0.00,12.21,12.00,0.0175,0.21,3.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212866,4,12.21
4500156051,2,X,MS3062,UMCSC,,,,8/23/2016,10.23,0.00,3.41,3.35,0.0175,0.06,3.000,H17,EA,Monitoring Supplies,91896,X,CUFF B/P THIGH ADLT 1PC PRSNL,0000532200,MEDICAL SUPPLIES,113,3010515,WHS L&D Triage,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010515,E5LDEXAM,B075 E5LD EXAM PYXIS,,0000019665,MEDLINE INDUSTRIES INC,TLM39015H,39015,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212867,2,3.41
4500156097,7,X,MS25276,AROK,8/24/2016,5109485903,1813749526,8/23/2016,239.28,0.00,9.97,9.80,0.0175,0.17,24.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212876,7,9.97
4500156111,1,X,MS25276,AROK,8/24/2016,5109486018,1813749528,8/23/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010685,NRS Trauma/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010685,F4ICUBULK,B075 F4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212953,7,9.97
4500156112,21,X,MS25276,AROK,8/24/2016,5109485938,1813749551,8/23/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212954,8,9.97
4500156128,5,X,MS25276,AROK,8/24/2016,5109485916,1813749587,8/23/2016,119.64,0.00,9.97,9.80,0.0175,0.17,12.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012212965,14,9.97
4500156210,2,X,MS25276,AROK,8/24/2016,5109486030,1813750512,8/23/2016,36.63,0.00,12.21,12.00,0.0175,0.21,3.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012213320,2,12.21
4500156271,3,X,MS3062,UMCSC,,,,8/24/2016,13.64,0.00,3.41,3.35,0.0175,0.06,4.000,H17,EA,Monitoring Supplies,91896,X,CUFF B/P THIGH ADLT 1PC PRSNL,0000532200,MEDICAL SUPPLIES,113,3010515,WHS L&D Triage,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010515,E5LDEXAM,B075 E5LD EXAM PYXIS,,0000019665,MEDLINE INDUSTRIES INC,TLM39015H,39015,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012213597,3,3.41
4500156337,6,X,MS25276,AROK,8/25/2016,5109486839,1813831403,8/24/2016,48.84,0.00,12.21,12.00,0.0175,0.21,4.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012213633,18,12.21
4500156337,7,X,MS25276,AROK,8/25/2016,5109486839,1813831403,8/24/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012213633,17,9.97
4500156337,8,X,MS25276,AROK,8/25/2016,5109486839,1813831403,8/24/2016,39.48,0.00,9.87,9.70,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012213633,16,9.87
